id,title,genres,overview,poster,backdrop,rating,year,runtime,language,trailer_url
872906,Jawan,"Action, Thriller","An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion.",https://image.tmdb.org/t/p/w500/jFt1gS4BGHlK8xt76Y81Alp4dbt.jpg,https://image.tmdb.org/t/p/original/5LtSjMNw6j3LkG29Oa4O0iY5U8.jpg,7.1,2023,169 min,hi,https://www.youtube.com/watch?v=MWOlnZSnXJo
1514601,Songs of the Djinns,Drama,"""Songs of the Djinns"" is a fairy tale about magic. On New Year's Eve two actresses wander the streets of Varanasi. Meanwhile, in Goa, preparations are underway for a musical event featuring pop stars. One day, they will all find themselves on a ship, taking turns telling their stories. The ship will sail down a quiet river, and on the shore, everyone will be listening in carefully: bats in ruined palaces, wandering conjurers, and touring DJs. They need to hear the singing of the djinns.",https://image.tmdb.org/t/p/w500/8pu2jj4mBQXq8rs5BNRlPX0e0bI.jpg,,0.0,2026,93 min,hi,
864692,Pathaan,"Action, Adventure, Thriller","A soldier caught by enemies and presumed dead comes back to complete his mission, accompanied by old companions and foes.",https://image.tmdb.org/t/p/w500/arf00BkwvXo0CFKbaD9OpqdE4Nu.jpg,https://image.tmdb.org/t/p/original/9wRAIQeOv2qzcgpfvA4dYZKeezl.jpg,6.414,2023,146 min,hi,https://www.youtube.com/watch?v=yswBxKPFSvA
1196946,Ikkis,"History, War, Drama","Second Lieutenant and India's youngest Param Vir Chakra recipient, Arun Khetarpal, gave his life fighting for his battalion and the country during the 1971 Battle of Basantar. Ikkis also takes a reflective look at the futility of war through the eyes of Khetarpal's father, who visits his ancestral home in Sargodha and Alma Mater for reunion, which now happens to be in post-partition Pakistan, 30 years later.",https://image.tmdb.org/t/p/w500/8PWu0V10nMqG5SrA13wLRXTD2fH.jpg,https://image.tmdb.org/t/p/original/wbhoYwvqgadchfMgUOfOp87QZDS.jpg,6.0,2026,148 min,hi,https://www.youtube.com/watch?v=QfnyH8odcus
1163258,12th Fail,Drama,"Based on the true story of IPS officer Manoj Kumar Sharma, 12th Fail sheds limelight on fearlessly embracing the idea of restarting the academic journey despite the setbacks and challenges and reclaiming one's destiny at a place where millions of students attempt the world's toughest competitive exam: UPSC.",https://image.tmdb.org/t/p/w500/eebUPRI4Z5e1Z7Hev4JZAwMIFkX.jpg,https://image.tmdb.org/t/p/original/6RV2o8PBCEyw9ylOWViV1CtULIF.jpg,7.912,2023,146 min,hi,https://www.youtube.com/watch?v=KjbtuqENvVE
1306845,Jaat,"Crime, Action, Thriller","A mysterious stranger journeys to a remote town controlled by a callous crime lord, with one violent mission — restoring justice to its people.",https://image.tmdb.org/t/p/w500/guTflsCTgLNqTbpHTi9gJANk1Rf.jpg,https://image.tmdb.org/t/p/original/A5ajQPdmA4P87vTpOXmFetA14fx.jpg,6.109,2025,153 min,hi,
1196943,Chhaava,"History, Action, Drama","Shivaji's death sparks the Maratha-Mughal conflict. His son Sambhaji leads resistance against Aurangzeb's forces. Amid battles and intrigue, both sides face challenges in a struggle for power.",https://image.tmdb.org/t/p/w500/ubRsrzb6NRW8YhVTJ6jG1kpNvCi.jpg,https://image.tmdb.org/t/p/original/s37s21YPqS7txyB0x0TRel24vgi.jpg,6.915,2025,161 min,hi,https://www.youtube.com/watch?v=F6dGg2JX8Lc
784651,Fighter,"Action, Drama","As India faces a militant attack in Kashmir, the country’s best combat aviators join forces under a reckless yet brilliant squadron leader to form 'Air Dragons', faces mortal dangers and their inner demons.",https://image.tmdb.org/t/p/w500/zqFuriKJ6pYDvf72kXNLONnuE8k.jpg,https://image.tmdb.org/t/p/original/vcc6NDwsMwNrwHgVuI9lGdWJLB8.jpg,6.166,2024,167 min,hi,https://www.youtube.com/watch?v=lAVYll_wBeY
1195430,Deva,"Action, Thriller, Mystery, Crime","Dev Ambre, a ruthless cop, loses his memory in an accident just after he has finished solving a murder case and now has to reinvestigate it while keeping his memory loss a secret from everyone except DCP Farhan Khan.",https://image.tmdb.org/t/p/w500/4wKpglgZYMYpISMdThgdqS1TSQc.jpg,https://image.tmdb.org/t/p/original/lqHt4icP1GTaNBeVTxTrwTZdoAW.jpg,6.016,2025,155 min,hi,https://www.youtube.com/watch?v=DBCy-fo9eSQ
1663194,Naam Namak Nishan,,"The story primarily revolves around the dynamic between Yuvraj Singh Chauhan and Gurbaz Singh Kahlon, two cadets from vastly different social backgrounds. As they undergo rigorous training, they must overcome their personal differences and prejudices to discover the true meaning of camaraderie and sacrifice.",https://image.tmdb.org/t/p/w500/hlbSIDqpb5Rz6ROCE3WSGwE9lHr.jpg,,0.0,2024,400 min,hi,
1196364,Thamma,"Comedy, Horror","Two destined lovers battle supernatural forces, family ties, and nature itself to defend their forbidden romance in a mystical world where ancient powers and prophecies threaten to keep them apart.",https://image.tmdb.org/t/p/w500/udkbDwBbysCGEydt0FHnl9dVO2k.jpg,https://image.tmdb.org/t/p/original/e5bFtChejaGio218NejT0jXgSux.jpg,6.4,2025,149 min,hi,https://www.youtube.com/watch?v=Mod_oXpftJA
348892,Bajrangi Bhaijaan,"Comedy, Drama, Adventure",A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,https://image.tmdb.org/t/p/w500/vhlliI7HZZlWfo5d6CiyfBAGLrW.jpg,https://image.tmdb.org/t/p/original/n9QCm8uagvmXH476u5qFQsW8HkU.jpg,7.796,2015,159 min,hi,
1145110,King,"Action, Thriller","Mentor and disciple embark on a perilous journey, pushing their survival skills to the limit against overwhelming odds and unforgiving environments.",https://image.tmdb.org/t/p/w500/74fHULlTBMGGLusfFBVAkMAZbce.jpg,https://image.tmdb.org/t/p/original/tInyP783MTHruydmJMSo7mfag1U.jpg,0.0,2026,N/A,hi,
1371023,Chand Mera Dil,"Romance, Drama","Aarav and Chandni's passionate college romance is struck by adulthood far too soon, forcing the two young lovers to balance their ambitions with responsibility and realize the evolved meaning of love.",https://image.tmdb.org/t/p/w500/9LPkXJustudEBgPZEm9tgDx5KtC.jpg,https://image.tmdb.org/t/p/original/kkRpcauZoBFKnH0Qsy7J5qtwBF5.jpg,0.0,2026,135 min,hi,
1257960,Sikandar,"Action, Drama",A tragic accident pushes the powerful Sikandar to protect the less fortunate by standing up to corruption and greed — using any means necessary.,https://image.tmdb.org/t/p/w500/41s42CRXafa3OuRGvCtfYPEBmse.jpg,https://image.tmdb.org/t/p/original/4MNRH73XmwBK2ycv3qvLpa07O5F.jpg,4.955,2025,133 min,hi,
1595507,Vadh 2,"Crime, Drama, Thriller","A police officer's pursuit of truth in a shocking prison crime intertwines with the lives of a widowed prison guard and a soon to be released inmate, unravelling a web of morality and redemption.",https://image.tmdb.org/t/p/w500/eogkCbECkd7WSB7XkJZ4PGXbQRz.jpg,https://image.tmdb.org/t/p/original/fyOSbdY8jEHvcKCADcaqqjmMb0x.jpg,4.7,2026,131 min,hi,https://www.youtube.com/watch?v=AnOCvitPlsc
1214835,De De Pyaar De 2,"Comedy, Romance","When Ashish meets his girlfriend's parents for the first time, their age difference sparks outrage and a madcap plot to drive him out of her life.",https://image.tmdb.org/t/p/w500/g3J7r2t3L9HEgyWMX0Fki04Swtu.jpg,https://image.tmdb.org/t/p/original/oH6Pan7upyAPY8sGSJ1WmYmTcuL.jpg,6.3,2025,146 min,hi,https://www.youtube.com/watch?v=59aIp7SfIIk
1141868,Tante Siska,"Drama, Romance",,https://image.tmdb.org/t/p/w500/ui5arpwdiTrnAJ3P5Ue6XPSBMQx.jpg,,0.0,2023,N/A,hi,
1447219,Arjun S/O Vyjayanthi,"Action, Crime, Thriller","Arjun, an IPS aspirant turned kind-hearted gangster, learns that Pathaan, a notorious terrorist, wants to exact revenge on his principled mother Vyjayanthi, an honest IPS officer, and sets out to protect Vyjayanthi and their bond is put to the test.",https://image.tmdb.org/t/p/w500/3AvCdsmYx6gZ83Bitd9n9ejDLyO.jpg,https://image.tmdb.org/t/p/original/dEwf6Dls8QjTSRAbSBNndiEv2gD.jpg,7.3,2025,142 min,te,
1141320,The Family Star,"Family, Romance, Comedy, Drama, Action","Govardhan, a devoted architect from Hyderabad, juggles supporting his extended family while seeking a partner who understands his commitments. When he discovers Indu thesis on his family, he challenges her, leading to unexpected twists as they navigate misunderstandings and eventually find love amidst sacrifice and understanding",https://image.tmdb.org/t/p/w500/2mLyHeWwU0Ocv9Jvk72IDqZqT7G.jpg,https://image.tmdb.org/t/p/original/1EECShloaXfQpXLphUzpDKxSTeA.jpg,4.833,2024,155 min,te,
1451078,Raakaasa,"Fantasy, Comedy","Returning home after a decade, an NRI chasing romance inadvertently awakens an ancient darkness long feared by his village. As the threat intensifies, love turns deadly and life hangs in the balance.",https://image.tmdb.org/t/p/w500/x7zwiuC1HTw5XGZ5JrOwF9uFqRy.jpg,https://image.tmdb.org/t/p/original/hxCJcyDnR964ja5mzExvb8UlHLG.jpg,6.875,2026,130 min,te,https://www.youtube.com/watch?v=TJ5dpuZ1cAk
857598,Pushpa 2 - The Rule,"Action, Drama, Thriller, Crime","As his smuggling empire grows, a brazen Pushpa longs for power and respect on his vengeful journey, while facing old rivals and new.",https://image.tmdb.org/t/p/w500/bhxZj3y59cK7JtGdV285dhDRaMe.jpg,https://image.tmdb.org/t/p/original/keC82cQ8q0ZHthrbvzWq04kGnbv.jpg,6.296,2024,201 min,te,
1428301,#Single,"Comedy, Romance","Vijay, a bank employee, falls in love with Purva at first sight and attempts to get closer to her in hopes of winning her affection. Meanwhile, Harini who secretly harbours feelings for Vijay, begins to follow him—turning his love life into a comedic triangle.",https://image.tmdb.org/t/p/w500/3cX5JISvLrOrwfb0gCOV7Mz7if0.jpg,https://image.tmdb.org/t/p/original/pmh5zE5vRGrJ6GVidKLaHJK0Uf9.jpg,5.4,2025,127 min,te,
1068452,Hi Nanna,"Drama, Family, Romance","Six-year-old Mahi, a spirited child with cystic fibrosis, shares a deep yet complex bond with her father, Viraj, a dedicated single parent and successful fashion photographer. Her curiosity about her absent mother leads to a journey of discovery when she runs away with her loyal dog, Pluto. A chance encounter with a kind woman named Yashna sparks unexpected revelations, intertwining their lives in ways they never anticipated. Set against a backdrop of love, sacrifice, and redemption, Mahi’s story is a heartfelt exploration of family, resilience, and the enduring power of connection.",https://image.tmdb.org/t/p/w500/hhMLtq9m1aK0dpY9Wcq26XeDH2z.jpg,https://image.tmdb.org/t/p/original/2vxKa3gMHc84O1iHRkslqeHSsxE.jpg,7.8,2023,155 min,te,https://www.youtube.com/watch?v=3Ld05Om2UWs
454292,Saaho,"Action, Adventure, Thriller","A battle for power ensues as warring gangters thrive to gain possession of a ""black box"" that can make them richer than they already are, and an undercover cop intervenes with the help of his sharp intellect and an instinct to kill.",https://image.tmdb.org/t/p/w500/abjWQwUakmBUecf73jiZDx5iex0.jpg,https://image.tmdb.org/t/p/original/svYKd14P9i3Ai7F0tRl3WNwjRa1.jpg,5.743,2019,171 min,te,https://www.youtube.com/watch?v=lOUrPTdg3bc
690957,Pushpa: The Rise,"Action, Drama, Thriller","As Pushpa, a labourer, rises in the world of red sandalwood smuggling, he ends up making many enemies. However, violence ensues when the police try to topple his illegal business.",https://image.tmdb.org/t/p/w500/oaRk2HgOirEeNuDCwwScmq7rKvS.jpg,https://image.tmdb.org/t/p/original/jQIcn51nsvMrpB9NFwEOb9QHhFt.jpg,6.75,2021,179 min,te,https://www.youtube.com/watch?v=ou6h-22tMnA
1428294,Mrithyunjay,"Thriller, Crime, Action","An intense murder investigation unfolds when a man refuses to accept a death casually deemed natural by the police. As he digs deeper, what begins as doubt turns into a relentless pursuit of truth, uncovering layers of deception and danger",https://image.tmdb.org/t/p/w500/ugmlp0nM1CUHlnobFKO93aRbOu0.jpg,https://image.tmdb.org/t/p/original/zRRtEqB42EeOhVe4traWDGZwlZQ.jpg,6.7,2026,122 min,te,https://www.youtube.com/watch?v=gvo59XR5cNc
894803,Sita Ramam,"History, Romance, Drama","Afreen, a rebellious Pakistani student sets ablaze the car of an Indian in London. Angered Afreen returns to Pakistan to ask for money from her grandfather that she has to pay in a month's time as damages. However, she gets to know that he is no more and the only thing he has left for her is a letter-delivering task, written by Ram to Sita. As Afreen sets out to find Ram, there begins her journey of discovering the secret behind the 20-year-old letter.",https://image.tmdb.org/t/p/w500/t1O94ZBzsQXJihtVkrsStRLyUDR.jpg,https://image.tmdb.org/t/p/original/28EqsZDeEAy4VMZfrYbiyJZznKn.jpg,7.8,2022,158 min,te,
920708,Vāranāsi,"Adventure, Action, Fantasy","Follows Rudhra's perilous adventures as ancient Varanasi stands on the brink of catastrophe from a looming asteroid in 2027 CE, unfolding across multiple timelines and distant continents.",https://image.tmdb.org/t/p/w500/bBl3z0bMqt9piOmLDzgbKR8RECJ.jpg,https://image.tmdb.org/t/p/original/iZbZjYflt859q8hR7bsvApeDLr5.jpg,0.0,2027,N/A,te,https://www.youtube.com/watch?v=odDvRxuP2wQ
1060046,HIT: The Third Case,"Crime, Thriller, Action",The Homicide Intervention Team (HIT) sends ruthless police officer Arjun Sarkaar to find a group of killers and stop their grisly murder spree.,https://image.tmdb.org/t/p/w500/wT9tGyFol4RBwkjESXUWeBdnLJn.jpg,https://image.tmdb.org/t/p/original/xzpXvyetmrdR3NSRN9uy0xO3lR1.jpg,6.8,2025,157 min,te,https://www.youtube.com/watch?v=VOScrKrY2fM
868668,Ustaad Bhagat Singh,"Action, Comedy, Drama","A tribal boy is shaped by the values of his teacher, who gives him the name 'Bhagat Singh'. He grows up deeply rooted in strong morals, which guide his actions throughout his life.He stands firm against injustice and takes on powerful evil forces, even when facing overwhelming odds.",https://image.tmdb.org/t/p/w500/8n4ypYQWztEXlR8JxD0fctdKwfC.jpg,https://image.tmdb.org/t/p/original/xVUY7fJum48tTUqiqeamousRBUX.jpg,6.5,2026,151 min,te,
1372588,Akhanda 2: Thaandavam,"Action, Drama","When all hope died, Akhanda arrived. He saved his family, protected his people, killed the wrongdoers, and retreated into isolation. But years later, new threats emerge putting the world in danger. And as the world burns, Akhanda returns.",https://image.tmdb.org/t/p/w500/jo9efbQSGDZNQ6xMocyD1prFjdF.jpg,https://image.tmdb.org/t/p/original/805aMQucnpLkSmQ35Pql35fq3Gw.jpg,6.0,2025,164 min,te,https://www.youtube.com/watch?v=2mt6f8rIEi4
1280611,Paradha,Drama,"A veiled village woman's life changes when city visitors challenge her traditions. As she questions customs and investigates a curse, rumors of Sati emerge, leading her to confront societal norms.",https://image.tmdb.org/t/p/w500/nCo9QiSaW9KziUCMip6rWyZCgqK.jpg,https://image.tmdb.org/t/p/original/yiY4kqZo7hHYoE7TTnUvY71Dbmm.jpg,5.7,2025,142 min,te,
1438392,Euphoria,Drama,A young woman and her family seek justice after she is raped by a group of young men who come from powerful and influential backgrounds.,https://image.tmdb.org/t/p/w500/9fpTl3fNYmBcMOGocrx59XKDdgO.jpg,https://image.tmdb.org/t/p/original/2VnevJhCTE8bwpkn37JAkceSW5i.jpg,7.0,2026,148 min,te,
1440735,Couple Friendly,"Romance, Drama","Couple Friendly follows the journey of a Telugu boy and girl who both reside in Chennai. Their paths cross under unique circumstances, and the story deals with the challenges they face in their careers and relationship. Set in a city where they don't speak their mother tongue, the film explores the emotional highs and lows of navigating life and love in an unfamiliar environment.",https://image.tmdb.org/t/p/w500/kiKGBPQC6exxUbIrOMnDtuU4soC.jpg,https://image.tmdb.org/t/p/original/AtSVT5nSjToh2islkFfJOR0vXWn.jpg,7.2,2026,118 min,te,
1449364,Subham,"Horror, Comedy","Set in the early 2000s, in the pre-internet days of coastal Bheemili, A group of married men band together to find solutions, after their wives get possessed while watching a cable TV soap opera serial.",https://image.tmdb.org/t/p/w500/hl3jiH0YjLRUZXWY2xqHNNTi1Eg.jpg,https://image.tmdb.org/t/p/original/qRItTUp4SY6zXzWGpqjfmgSDKa9.jpg,6.769,2025,123 min,te,
1263037,Cheekatilo,Thriller,"When crime anchor Sandhya’s best friend is found dead under suspicious circumstances, she embarks on a dangerous investigation that collides with a dark past. As secrets unravel, Sandhya must face her trauma and rise as a fearless voice for the silenced.",https://image.tmdb.org/t/p/w500/pO86EjZb7QyGYk5RW4Xm4UWe5Uv.jpg,https://image.tmdb.org/t/p/original/iHT55IAd2qErJKhH8vCGKbZSniU.jpg,4.5,2026,126 min,te,https://www.youtube.com/watch?v=TsHj0sX5w3c
968732,Ammu,Drama,"Ammu's thought marriage was a fairy tale – full of love and magic, ends when her cop-husband Ravi hit her for the very first time. What Ammu thought was a one-off incident soon turned into a never-ending cycle of abuse, trapping her and breaking her soul and spirit. Pushed to her limits, Ammu teams up with an unlikely ally to break free.",https://image.tmdb.org/t/p/w500/ckaM4pI0CzYHzGUG1bar9Q7LHbl.jpg,https://image.tmdb.org/t/p/original/bCXuMi55ejgp0KW693piosj6btZ.jpg,8.0,2022,136 min,te,
743563,Vikram,"Action, Crime, Thriller","Amar is assigned to investigate a case of serial killings. When Amar investigates the case, he realizes it is not what it seems to be and following down this path will lead to nothing but war between everyone involved.",https://image.tmdb.org/t/p/w500/774UV1aCURb4s4JfEFg3IEMu5Zj.jpg,https://image.tmdb.org/t/p/original/dkIX4dSMuVqjfrPGunBJUR7K3LQ.jpg,7.55,2022,174 min,ta,
1433117,Kara,"Crime, Thriller","A man shaped by violence and survival finds himself pulled back into danger he cannot escape. As hostile forces close in, past decisions begin demanding repayment. Every confrontation raises the cost of staying alive. Survival depends on resolve, instinct, and the willingness to face consequences head-on",https://image.tmdb.org/t/p/w500/uIrFdMWlJFdc1jPBP9bxeaISCDj.jpg,https://image.tmdb.org/t/p/original/jatqtz0VlQRiugmHktbKQpuf5EV.jpg,7.0,2026,161 min,ta,
835017,Varisu,"Action, Adventure","Vijay, The prodigal son of business tycoon Rajendran agrees to take over the reins of the business, much to the chagrin of his brothers. But can Vijay prove himself to be a worthy varisu and also reunite his now-broken family?",https://image.tmdb.org/t/p/w500/iMUIsV6u0pPqfv1j8tGxbJw40sw.jpg,https://image.tmdb.org/t/p/original/fjd6RKx4Zh8UKQfjpSSkM53eJw6.jpg,5.1,2023,169 min,ta,
263471,I,"Thriller, Action, Romance",A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.,https://image.tmdb.org/t/p/w500/itDqpdxcI5urnL9KJGJiOusn5g9.jpg,https://image.tmdb.org/t/p/original/sg3ZE3N6fgBueQWQnxK5fP4XhCj.jpg,6.7,2015,170 min,ta,https://www.youtube.com/watch?v=8uPK9Ov6Zd4
759989,Maaran,"Action, Thriller",An investigative journalist gets into trouble when he publishes an article that exposes bitter truths about a corrupt politician.,https://image.tmdb.org/t/p/w500/sOFK5KIBJA6JwBt6nijxfYP2F5k.jpg,https://image.tmdb.org/t/p/original/6EoqBrVN7LyZU7Mr2axjmtcbmkv.jpg,4.8,2022,130 min,ta,
1432631,Idhayam Murali,"Romance, Comedy, Drama",,https://image.tmdb.org/t/p/w500/iZzR7fYiJ3bGew8liRPxipPDEfj.jpg,https://image.tmdb.org/t/p/original/iE5QgvjnHJGVBAeP5hBohVnMSHQ.jpg,0.0,2026,N/A,ta,
965979,Dada,"Drama, Comedy, Romance","Manikandan and Sindhu, final year college students, become parents accidentally. Situations separate them, forcing Manikandan to raise his child, Adhithya, as a single parent. What follows is a beautiful tale of a father and son and their journey against all odds.",https://image.tmdb.org/t/p/w500/x7C2u4oXoMFQBaSJqqcyU3qpwKy.jpg,https://image.tmdb.org/t/p/original/8SLW8lr2mQaHNJtw2PwGwUCcw3h.jpg,7.2,2023,135 min,ta,
1250508,Kaantha,"History, Crime, Drama","Set in the backdrop of a film set, in the 1950’s in post colonial Madras, the film is centred around the professional rivalry between a film-maker trying to make his seminal film and the top reigning actor who the director once introduced. The rivalry spirals around the leading actress, a debutante and as the relationship between the three.",https://image.tmdb.org/t/p/w500/a6A0CvOMUUbQNfgkRSPqf5JMpsU.jpg,https://image.tmdb.org/t/p/original/l6ylNrKhLberlgaLQr4VQXXc6PU.jpg,6.625,2025,150 min,ta,
